0,1,2,3,4,5,6,7,short_name,long_name,nationality_name,PFoot_Right
0.9464731039933422,0.31396116452764167,0.7146610398214486,0.35651374675488634,0.6999178922039941,0.3066572193627846,0.456877865922639,0.37763130638103604,M. Salah,Mohamed Salah Ghaly,Egypt,0
0.8610756722839707,0.4647286299013342,0.7671793649189902,0.729272025221358,0.723883655848371,0.0706763220891326,0.47679243682085937,0.5555562872267575,E. Haaland,Erling Braut Haaland,Norway,0
0.9014529002936874,0.25695299108310343,0.6210880859157175,0.2601792145288841,0.6675469397619381,0.2486779897532197,0.5058791963428126,0.36905117138928245,R. Sterling,Raheem Sterling,England,1
0.9821606020172855,0.4601108698226125,0.7115974750369725,0.29106780205626614,0.5128010517352495,0.2752219920741429,0.32521205340220716,0.6361833137687627,Bruno Fernandes,Bruno Miguel Borges Fernandes,Portugal,1
0.9190325878134449,0.7573871843702523,0.7144087176600393,0.39436477125463854,0.6230237264763766,0.4519287928024433,0.3682071964835792,0.5439709869650393,Sergio Ramos,Sergio Ramos García,Spain,1
0.8861711811793721,0.418797005108306,0.8968257994265635,0.4381865478123703,0.5755316352837155,0.3707019256328152,0.5039675160205758,0.5314759607048457,L. Suárez,Luis Alberto Suárez Díaz,Uruguay,1
0.9060977445181946,0.504192709872331,0.7334500776291308,0.27983911150362123,0.17760079463812906,0.23771920963924292,0.5329599178365553,0.3357018658992521,T. Kroos,Toni Kroos,Germany,1
0.8537993410117781,0.48038145702637686,0.8327512449453898,0.7504445713374654,0.6469215899852798,0.19543740445725366,0.5184065251466117,0.41075022501348357,R. Lukaku,Romelu Lukaku Menama,Belgium,0
0.22048860461852632,0.4454744560005743,0.8645456402760143,0.08988404841823816,0.8728702883086401,0.34194957093449735,0.4512889772449292,0.47399306374395067,K. Navas,Keylor Navas Gamboa,Costa Rica,1
0.9310944174202591,0.5834240277637056,0.5996065117683025,0.24765800448354622,0.6518905741197082,0.16331384386305908,0.40588293092545724,0.5177967762807248,F. de Jong,Frenkie de Jong,Netherlands,1
0.9226453052749568,0.5491801433551684,0.5776694028999388,0.20263910344703312,0.49400643298738256,0.14746319902218072,0.4144419377122531,0.6764040570683314,T. Alexander-Arnold,Trent Alexander-Arnold,England,1
0.8655308383054252,0.24740612684730517,0.6364128849402413,0.36659145258958303,0.579217047222959,0.09078207332693095,0.5197368758638028,0.34372779041100043,J. Sancho,Jadon Sancho,England,1
0.7391682959192365,0.8995249195451704,0.5456224410678933,0.37191323879220806,0.6469670623576496,0.2073881756085118,0.28214730662006615,0.4133796489323865,Rúben Dias,Rúben dos Santos Gato Alves Dias,Portugal,1
0.8390636540634888,0.7843395309950418,0.5496955821227315,0.2867605234667744,0.7695507925990933,0.24156792730437673,0.2883459902812354,0.42444866621090804,Marquinhos,Marcos Aoás Corrêa,Brazil,1
0.9372592108730274,0.6544016706249016,0.6947155292788825,0.41788622327134906,0.6085428441385677,0.1697821990373114,0.4785297380674401,0.6685547165620447,L. Goretzka,Leon Christoph Goretzka,Germany,1
0.9439335615918603,0.23821133909522393,0.6642647237693151,0.41496504385588584,0.5897502131266481,0.3108512448122937,0.42968359608435347,0.583830494594978,P. Dybala,Paulo Bruno Exequiel Dybala,Argentina,0
0.9021538306800815,0.587663120329308,0.5331346092189704,0.1488119477703223,0.5959052511361903,0.23355258360689585,0.5058649030058537,0.465771959073718,A. Robertson,Andrew Robertson,Scotland,0
0.8929818613557603,0.2755810456793211,0.7635024844363193,0.4676933571068981,0.6404042293074138,0.5061609042923978,0.24571810678211028,0.36704637981748434,S. Agüero,Sergio Leonel Agüero del Castillo,Argentina,1
0.2161265664106667,0.4412276998437953,0.7985497251922771,0.07319709539070152,0.8616750605570624,0.3104367168789209,0.4190301671754738,0.3429057476882448,H. Lloris,Hugo Lloris,France,0
0.9668601566196374,0.4388635821579987,0.653454975229346,0.13014364018135338,0.5062747085825097,0.4436145573473193,0.44073934196764547,0.43671079238050253,L. Modrić,Luka Modrić,Croatia,1
0.9371223190726811,0.34256179374827406,0.6980939726818127,0.3155347777593718,0.5820559218114121,0.3654795345010351,0.5438177087001588,0.5481456723847221,Á. Di María,Ángel Fabián Di María Hernández,Argentina,0
0.16490492730927891,0.49557622064238016,0.847585922213437,0.21707666765791594,0.8401918142102824,0.2595525840868822,0.5053285454910288,0.48055259143527573,W. Szczęsny,Wojciech Tomasz Szczęsny,Poland,1
0.8994589753067221,0.46743626904825786,0.7388095612927776,0.4351228433363208,0.5579566463385673,0.33508523310872285,0.33573420278714317,0.38138962460905,T. Müller,Thomas Müller,Germany,1
0.868409664674126,0.40349363466498595,0.7433231149372828,0.6302140593695468,0.7687644029145538,0.37096875493459047,0.3978151764310944,0.35030005928479435,C. Immobile,Ciro Immobile,Italy,1
0.9467255376888024,0.5833467215809388,0.7473812511455442,0.5344969629055862,0.497888938308826,0.2421816005438752,0.4360230724681068,0.6879830319491901,P. Pogba,Paul Pogba,France,1
0.9314440259247492,0.5094921816497532,0.5438287329085496,0.0,0.5197442865124846,0.38811743535437626,0.21408731205328996,0.3866182230247117,M. Verratti,Marco Verratti,Italy,1
0.7827108655735094,0.8393245743084287,0.6054909878342873,0.38489607853327235,0.5614668918025705,0.2239329263612723,0.37083610224562447,0.5000592499349663,A. Laporte,Aymeric Laporte,Spain,0
0.929060236358421,0.5809335375419777,0.6295794787544938,0.33046266534268914,0.6263019478986214,0.1633836653679768,0.5083892541443957,0.5440865472296439,Marcos Llorente,Marcos Llorente Moreno,Spain,1
0.8436015080998505,0.7169045947021733,0.6383502955517975,0.4076405343692527,0.49370457692636377,0.1689725733527145,0.3807420554136112,0.6000593690251468,Rodri,Rodrigo Hernández Cascante,Spain,1
0.7563755225474084,0.8502883247112235,0.5547392972957021,0.4247613108116913,0.7046458316745405,0.19577923381361317,0.4492165620182903,0.35718300700040184,R. Varane,Raphaël Varane,France,1
0.878593942047036,0.7229485952032587,0.6387685919416819,0.38094491244360573,0.5250810690187541,0.24885629401935422,0.36516751419223936,0.529460355717035,Fabinho,Fábio Henrique Tavares,Brazil,1
0.7054461700220105,0.8641200234106472,0.5039844241925538,0.4228738312962234,0.8205295085754059,0.2437219128749656,0.3266060298183803,0.21360979288554427,M. Škriniar,Milan Škriniar,Slovakia,1
0.14235384764947112,0.4808748702851384,0.8199491846841007,0.24753498891412123,0.7426895933508929,0.202703130198041,0.5532265298811805,0.5187432603248187,K. Casteels,Koen Casteels,Belgium,0
0.9180336487905687,0.5628942475090469,0.5974848294402373,0.23173969265216704,0.6171929202329084,0.20152827580625282,0.5119444745010688,0.5625461776661985,João Cancelo,João Pedro Cavaco Cancelo,Portugal,1
0.8795709766573663,0.22383794089898684,0.6380851555254932,0.48897447554887297,0.7122242579663483,0.21506336530809259,0.47248584992289544,0.3994938737496816,K. Coman,Kingsley Junior Coman,France,1
0.9209514765992386,0.310504025462884,0.5802894639441326,0.20268110272439294,0.5564965069966296,0.26049816874692344,0.45406808758903305,0.34753052882149726,Bernardo Silva,Bernardo Mota Veiga de Carvalho e Silva,Portugal,0
0.7437795253866049,0.9061925335822807,0.5749784646541308,0.4346619148886428,0.6876873299789538,0.4598716881854348,0.4920186825227567,0.471185619140416,G. Chiellini,Giorgio Chiellini,Italy,0
0.16291070658849077,0.5339955385520986,0.8625704192938359,0.24758336636726896,0.8125164457178168,0.3439247145105062,0.5679349655479657,0.45043660770132155,S. Handanovič,Samir Handanovič,Slovenia,1
0.8167654801967212,0.8285383208609436,0.693580725257466,0.4384287878746109,0.44735654411638376,0.25848464571045326,0.4850269515638748,0.3809803573426331,M. Hummels,Mats Hummels,Germany,1
0.9203771103730489,0.5199380904076868,0.5418334478722013,0.16540053154144524,0.7063724007705636,0.4110116434202833,0.4878832480890596,0.49550558873253514,Jordi Alba,Jordi Alba Ramos,Spain,0
0.9369253200089575,0.476137463528969,0.628448048532251,0.19767870164716456,0.5138702128910707,0.4150879210081292,0.2867450459172467,0.5790183170890011,Thiago,Thiago Alcântara do Nascimento,Spain,1
0.8209029527901187,0.7417390619498944,0.653127149979867,0.3115198197805318,0.3452466680559388,0.3228495147546175,0.334304787332083,0.3473057105741699,Sergio Busquets,Sergio Busquets i Burgos,Spain,1
0.9115687314571879,0.5056850326488224,0.6970377028036601,0.3158603005772396,0.2124549128178993,0.3569299574403473,0.47435910461061076,0.49289393028109263,Parejo,Daniel Parejo Muñoz,Spain,1
0.9177424964853955,0.0931937705627568,0.5763020415026848,0.2120884058318302,0.5116456781013761,0.40242608733574503,0.38221403348555927,0.255130766487596,L. Insigne,Lorenzo Insigne,Italy,1
0.6489733912460351,0.96237469548464,0.5104004150084537,0.4435938273516137,0.7992009602495472,0.2265084668731478,0.5013268905984674,0.2198654513911748,K. Koulibaly,Kalidou Koulibaly,Senegal,1
0.8841454138256153,0.22204361818705554,0.6509569595317868,0.3274169478604,0.5546244076536269,0.3103689572657064,0.5284473617340847,0.3563795858111655,R. Mahrez,Riyad Mahrez,Algeria,0
0.8903272883689384,0.39429367519899844,0.7186798542276043,0.5144910206214243,0.6376060858917126,0.32849313935597924,0.37460339442104557,0.4163574504187605,Gerard Moreno,Gerard Moreno Balagueró,Spain,0
0.8928572732493698,0.4355673452743525,0.7175306773223553,0.4486180922950892,0.713070794605154,0.4462605679256857,0.3693555153768764,0.3371087512371047,J. Vardy,Jamie Vardy,England,1
0.7591601841937669,0.8308606159440821,0.5859463640789091,0.49580174771088226,0.7413172159039497,0.17608735886880258,0.30453468898826574,0.6632598418870841,M. de Ligt,Matthijs de Ligt,Netherlands,1
0.8819453459550903,0.2919712942253243,0.6609134424345862,0.4602194785005531,0.6126227189363981,0.2235500941201073,0.42088836866149126,0.4964174256914685,Oyarzabal,Mikel Oyarzabal Ugarte,Spain,0
0.9084221545710698,0.4160713788233167,0.6528461463734729,0.4877976666287825,0.8078692110181644,0.32146387836322976,0.15241823817310807,0.4845078381303678,L. Martínez,Lautaro Javier Martínez,Argentina,1
0.9080586407259961,0.3446627844310609,0.677371583079253,0.49583180285370193,0.6716648698246473,0.20114197518307078,0.41355478277395097,0.5968650770799389,M. Rashford,Marcus Rashford,England,1
0.8436538978206229,0.7334631872026282,0.5914887400664097,0.33484752801055584,0.6416194203697769,0.28531029900955085,0.20394188610040437,0.6644481375237999,W. Ndidi,Onyinye Wilfred Ndidi,Nigeria,1
0.9033584136884005,0.5588229844443036,0.5373797928564379,0.298975522859946,0.7719699809927434,0.14154385372677636,0.47531530443413517,0.5872311268243527,A. Hakimi,Achraf Hakimi Mouh,Morocco,1
0.906717772351177,0.6730151599227965,0.6808934765811345,0.46029241259494563,0.5358325352525795,0.23908187791833674,0.3276811171541467,0.7141179044330305,S. Milinković-Savić,Sergej Milinković-Savić,Serbia,1
0.8940988692833143,0.2944348191752858,0.7178983800037746,0.5111703178563403,0.6183534849498353,0.3105918712181591,0.49595376107569017,0.5532725965329747,M. Depay,Memphis Depay,Netherlands,1
0.8871723487457381,0.3053864849174857,0.656414310589767,0.3795149455845656,0.6211016006881039,0.2308146965607961,0.46321600004258834,0.49880987087369744,S. Gnabry,Serge David Gnabry,Germany,1
0.911826829558271,0.2137155600909304,0.6320767890209728,0.21248040862801565,0.6287965012255538,0.4364007041902562,0.4762075541793277,0.41188856534146384,A. Gómez,Alejandro Darío Gómez,Argentina,1
0.19825685935968235,0.45403408545756513,0.8651455759012221,0.1639532164061599,0.738089929774689,0.2788575244701809,0.5367123565009009,0.3910479038305684,K. Schmeichel,Kasper Peter Schmeichel,Denmark,1
0.8156449193505074,0.7812186223681168,0.6403321534084573,0.3421885809774127,0.530992727962613,0.5004098894528171,0.33398912395570024,0.5170814407642873,Thiago Silva,Thiago Emiliano da Silva,Brazil,1
0.8989369467314425,0.3067132823202358,0.6580208635664112,0.2239975266558738,0.4311580430063428,0.47389840164601515,0.3633081590703179,0.2781753230487047,David Silva,David Josué Jiménez Silva,Spain,0
0.19155195074097725,0.4235220054895486,0.8163474881940184,0.11891124561375399,0.8550008863007508,0.35837092840394547,0.40828902415416035,0.5419563203654336,Y. Sommer,Yann Sommer,Switzerland,1
0.869802558709976,0.4986998998348161,0.7769835582478979,0.5941963870166784,0.6120135725552347,0.4906783974700707,0.3135218374849982,0.4595052417164579,E. Cavani,Edinson Roberto Cavani Gómez,Uruguay,1
0.906026341348405,0.2306186704501319,0.6693497364326815,0.40332825176816095,0.5474280288882895,0.33568788055655735,0.5242284394301772,0.3441741610398663,E. Hazard,Eden Michael Hazard,Belgium,1
0.8145685216477353,0.8311773271306013,0.6413210198741813,0.48435007899294097,0.5566488904890439,0.3961284141602629,0.35023162237112504,0.5059443540768577,L. Bonucci,Leonardo Bonucci,Italy,1
0.1449177547285091,0.5260258405467817,0.8070873618355231,0.24275619609239937,0.7579073444985787,0.30368637943430543,0.4703806749243352,0.49939969447207466,P. Gulácsi,Péter Gulácsi,Hungary,1
0.9196161868054732,0.5196946636268305,0.6828225899255492,0.3093925683215342,0.40464113664212054,0.2976667219482035,0.5156120300835341,0.5204731142952892,İ. Gündoğan,İlkay Gündoğan,Germany,1
0.9004930678488658,0.3231357292119038,0.717661674285407,0.33076697781776665,0.4990573333176491,0.3656468538203723,0.48945913293278004,0.5230812081577226,M. Reus,Marco Reus,Germany,1
0.8810288348769812,0.6753099093522144,0.6287608682774346,0.3589830031063379,0.6952248946072118,0.2878345582917645,0.6194637311353646,0.6530769336043962,K. Walker,Kyle Walker,England,1
0.8725043093651454,0.3398875545901664,0.7445813074240315,0.5819845088932432,0.6697436142209683,0.31967717271461427,0.5765558801152794,0.39129958911270596,P. Aubameyang,Pierre-Emerick Emiliano François Aubameyang,Gabon,1
0.9258170789150019,0.5630742723504253,0.6412561570922265,0.2282975071133615,0.46991309911535645,0.2936537518936967,0.5178248033675983,0.5321215900348366,Koke,Jorge Resurrección Merodio,Spain,1
0.9584563446990471,0.38550710414482714,0.716139485814219,0.37419105805288533,0.679095821458427,0.4061012202338693,0.3137972264853484,0.5883637568394281,A. Griezmann,Antoine Griezmann,France,0
0.7306480470426983,0.8457579881220615,0.5389420834910708,0.32472230107973343,0.7014220992330251,0.23719966544252527,0.3450986242039013,0.3176116421109157,S. de Vrij,Stefan de Vrij,Netherlands,1
0.9259519897836681,0.4659471202992172,0.6764661257636291,0.4210965079094132,0.6597433745924272,0.34182008498239924,0.37162542984205305,0.4954408557040276,Roberto Firmino,Roberto Firmino Barbosa de Oliveira,Brazil,1
0.8595903470058555,0.6454804628470838,0.5349432711145353,0.18996583215728113,0.7106627358765452,0.32528767802828823,0.47046207662539985,0.4702863179455704,Carvajal,Daniel Carvajal Ramos,Spain,1
0.8876278121397235,0.546148798674257,0.6178610372418304,0.23771970262881806,0.36063841402223895,0.34282068268756105,0.35517427379273586,0.48004785380133574,Jorginho,Luiz Frello Filho Jorge,Italy,1
0.8607216210390642,0.3803113691124854,0.6622312004884398,0.5482676074173505,0.6396636447473005,0.13200713890222815,0.3798816019585377,0.4521959344046699,K. Havertz,Kai Lukas Havertz,Germany,0
0.8851961336358003,0.2979020999916597,0.5318799656665383,0.2009113157991027,0.5473292591515284,0.1576405931942053,0.38711756945974757,0.38305609840823074,P. Foden,Philip Foden,England,0
0.8953665407157101,0.5984074682851084,0.5683323073005371,0.3764087853647529,0.6850978358272781,0.12289117188441712,0.6047966321409967,0.5599005233637017,T. Hernández,Theo Bernard François Hernández,France,0
0.22353919137371442,0.4946197849879573,0.8546745935573291,0.2071129167547036,0.7722108249445389,0.13236818586730698,0.3794727200140756,0.6441706068061298,M. Maignan,Mike Maignan,France,1
0.934018466234158,0.5093437367085452,0.5663435059175387,0.19643724393193124,0.6590800862811026,0.2976015718104559,0.3085504967958461,0.5715446970277105,N. Barella,Nicolò Barella,Italy,1
0.6821005275095838,0.8769708681478088,0.5128465647381932,0.4234176629177733,0.688593783985537,0.2978389732381578,0.26402520814420866,0.5349981740245882,J. Giménez,José María Giménez de Vargas,Uruguay,1
0.8589709667836223,0.2987496964775801,0.6588761487653167,0.5567520449256672,0.7616518663749864,0.279568320167188,0.37316037390776446,0.36160313144853024,T. Werner,Timo Werner,Germany,1
0.9176750114978,0.49813619022255895,0.6396756173973719,0.3029001766667946,0.40410187306828715,0.2752174854558405,0.2750886886857826,0.6297660920582375,Y. Tielemans,Youri Tielemans,Belgium,1
0.882230187532264,0.29582075374230976,0.6727202070270867,0.521299960109665,0.6155930336104585,0.21077600908710836,0.5555674901964289,0.5190991320867498,L. Sané,Leroy Aziz Sané,Germany,0
0.7421497709052015,0.9148496093019449,0.6923324851226058,0.5288875040984812,0.5186667458041829,0.20393846047751052,0.39232291633709865,0.5541969960585241,H. Maguire,Harry Maguire,England,1
0.8678626447991677,0.66278797467167,0.55137097235664,0.2898138053478764,0.6849015282676032,0.2400276438064111,0.42534503118509526,0.5871490179875046,L. Shaw,Luke Shaw,England,0
0.8848903913598194,0.6639492752528011,0.6235182478277163,0.42644641541451256,0.6163474390058603,0.19515017059773554,0.4748694490806966,0.5936832240312118,F. Kessié,Franck Yannick Kessié,Côte d'Ivoire,1
0.2256198615487402,0.45274395805323736,0.8528288392292078,0.22894701477884308,0.7354713049776767,0.14276923135097924,0.5161510615522927,0.540075129370627,E. Martínez,Damián Emiliano Martínez,Argentina,1
0.914360891001113,0.48203701047534464,0.6746696103013796,0.3484132429669576,0.5564859960063309,0.2898365430628323,0.4449435224211583,0.6528002708275956,M. Sabitzer,Marcel Sabitzer,Austria,1
0.8666576842233515,0.3147688558077414,0.6185029395741244,0.32241337845395873,0.43833853209449114,0.11543908124968955,0.7009532971392305,0.35994994111309553,J. Grealish,Jack Grealish,England,1
0.7672277825839926,0.8114069361518271,0.6100460786728487,0.4674511596397957,0.5404561277568258,0.2220248861610733,0.369194557356474,0.45746381634512684,M. Ginter,Matthias Ginter,Germany,1
0.8582976995196339,0.442007176201996,0.7163981067627324,0.6348172878331224,0.7226439385899806,0.29996429135351776,0.22658251901506088,0.4425310547318342,André Silva,André Miguel Valente da Silva,Portugal,1
0.8439121980297375,0.47150465948045805,0.8973547563376054,0.7412211009741416,0.5000955860816787,0.4276165036128303,0.582078388760038,0.4646321004710558,Z. Ibrahimović,Zlatan Ibrahimović,Sweden,1
0.9200618803514208,0.466730451927488,0.5281030005072639,0.09409629396349567,0.5972233998564299,0.4190672240771414,0.45199162822402855,0.2901435266289545,Jesús Navas,Jesús Navas González,Spain,1
0.7712639138997346,0.8324627004364014,0.6787229110391568,0.4802472748012259,0.4717030870096077,0.30986784803324335,0.43227334633516934,0.3100950189781893,Piqué,Gerard Piqué Bernabéu,Spain,1
0.896525219855404,0.15377292599969578,0.5919906574825028,0.23448701598625082,0.547357683028892,0.47045349709210327,0.45438463858594064,0.32944599915943484,D. Mertens,Dries Mertens,Belgium,1
0.9442567778469482,0.558955969282879,0.6272179494759871,0.2884734110804727,0.6393197378186432,0.38753274097705426,0.3881105671849694,0.5676844811552361,G. Wijnaldum,Georginio Gregion Emile Wijnaldum,Netherlands,1
0.9008714380889722,0.6440050520860119,0.663092833209638,0.3399265656650605,0.5041649650048883,0.3438781959459032,0.4841693401103005,0.6298429235323464,J. Henderson,Jordan Henderson,England,1
0.8419383069590252,0.7344415043206309,0.5941155703104829,0.3414237618864512,0.5518328855508938,0.3799941365040895,0.43801624688831287,0.49534840435879035,Fernando,Fernando Francisco Reges,Brazil,1
0.902288471619019,0.5709554872256937,0.5673344220902506,0.2167555449777206,0.5572875239444647,0.41279669309020556,0.40790708439975765,0.6310753501644843,K. Trippier,Kieran Trippier,England,1
0.8933206549123172,0.24973988182688495,0.7000273665842711,0.42994852044948645,0.5931200223007684,0.43274203911009534,0.4312528831063871,0.327355507477029,Iago Aspas,Iago Aspas Juncal,Spain,0
0.2315265408138828,0.45778139161378106,0.8064318710595154,0.13726442314795284,0.7935835851933564,0.2079980087059913,0.4646641794874906,0.4631849785170646,De Gea,David De Gea Quintana,Spain,1
0.9237132541875759,0.619368866056032,0.6439714739806125,0.30824592231489945,0.57368003000055,0.3289727734197987,0.43307725467126057,0.6421913734101502,D. Alaba,David Olatukunbo Alaba,Austria,0
0.8534816517594708,0.38662001824470243,0.6257546731587611,0.32746249646278736,0.3283542159177356,0.24940984792439352,0.4784864764273315,0.5221395814443317,Luis Alberto,Luis Alberto Romero Alconchel,Spain,1
0.8950754009372928,0.3520131008691601,0.7360589719631548,0.4492597168885346,0.4862735711232078,0.3683147140956421,0.5408905417787053,0.4135206867455872,D. Tadić,Dušan Tadić,Serbia,0
0.9225184328050806,0.265412299137892,0.6687765484026538,0.42578146245754683,0.6902361967074281,0.46533884832000916,0.3122568717652964,0.4214109966941201,W. Ben Yedder,Wissam Ben Yedder,France,1
0.918670916825824,0.599137887497622,0.5933136656494629,0.2890123016750009,0.6535347787609966,0.3487191479366036,0.3820076509637329,0.7823234425024208,L. Digne,Lucas Digne,France,0
0.8750544085968027,0.3038778196880736,0.7398408441442483,0.49119082197212915,0.355425869624765,0.24402521499580176,0.7648240301297105,0.322745131168569,J. Iličić,Josip Iličić,Slovenia,0
0.6452793976900105,0.912338805320287,0.5128572604661984,0.3576462460851963,0.6976364510986751,0.32956848327311866,0.2711340233624455,0.2773731202667724,S. Savić,Stefan Savić,Montenegro,1
0.683467992607755,0.9083747048465363,0.5357378738365736,0.4444928892527368,0.7114574948594214,0.3870481091274671,0.3758302817745233,0.344154537505154,Felipe,Felipe Augusto de Almeida Monteiro,Brazil,1
0.8877073412788694,0.32570389313065573,0.6467469715297692,0.437929880192442,0.6224627326175551,0.25231008607825123,0.533841143678458,0.5568226305976346,Y. Carrasco,Yannick Ferreira Carrasco,Belgium,1
0.9074182214528479,0.5158074754140729,0.652313534802554,0.36214019170302236,0.6030190969722222,0.2139648843338777,0.6982981192776979,0.6481010748468882,F. Kostić,Filip Kostić,Serbia,0
0.8987954241632483,0.3139476483499762,0.6222300056033454,0.2632443115969325,0.3887076181110618,0.21112067765326578,0.5872738766748761,0.3539877759836966,H. Ziyech,Hakim Ziyech,Morocco,0
0.9272123077814913,0.41517411982668223,0.5575962780528039,0.09447209006915502,0.4482772887107366,0.2537051622716754,0.5110727561095113,0.4870297919504062,R. Guerreiro,Raphaël Adelino José Guerreiro,Portugal,0
0.8902388264226585,0.5715092324585275,0.5500222758820277,0.21494647143751605,0.6612893513203424,0.2940450070293806,0.4241450487868838,0.5306414477499477,Ricardo Pereira,Ricardo Domingos Barbosa Pereira,Portugal,1
0.9131784343012217,0.5687898353664375,0.577434934814062,0.26340520776169263,0.5047775245907661,0.3479888404956671,0.38592453100398244,0.6567926984990168,M. Brozović,Marcelo Brozović,Croatia,1
0.9037586628328496,0.3000197562655923,0.6808876006958114,0.4055640477864481,0.6048118661055147,0.3175800914605833,0.5097395512398034,0.5539839934714257,N. Fekir,Nabil Fekir,France,0
0.9493799233637381,0.52636495757648,0.6069241953745261,0.19939486408558588,0.5403916151285056,0.35432054448546774,0.5197686686264085,0.5934765743231178,M. Acuña,Marcos Javier Acuña,Argentina,0
0.8848223436396258,0.3175861797282279,0.574086471386188,0.38564633450701363,0.6343556592288144,0.18860929468959686,0.5135272389000982,0.40595010779370533,F. Chiesa,Federico Chiesa,Italy,1
0.8669139488966504,0.3082794175951983,0.6426804552260503,0.4529111145153121,0.6565542349628968,0.19966564154667937,0.30174755904504635,0.5207107079693802,João Félix,João Félix Sequeira,Portugal,1
0.8918533880254915,0.3573929195615213,0.6068411485801026,0.29792121785668846,0.4570143655077505,0.1818919802652521,0.3878730014806579,0.5036892774501422,M. Mount,Mason Mount,England,1
